organization_cost_scale,cross_node_learning,integration_threshold,conditional_target_size,continuous_target_size
0.02787500,0.82500000,0.13413989,6,6.08979836
0.02925000,0.82500000,0.15103319,6,5.94983229
0.03062500,0.82500000,0.16792649,6,5.81914434
0.03200000,0.82500000,0.18481979,6,5.69674979
0.03337500,0.82500000,0.20171309,6,5.58180483
0.03475000,0.82500000,0.21825987,5,5.47358158
0.03612500,0.82500000,0.23134749,5,5.37144834
0.03750000,0.82500000,0.24443511,5,5.27485376
0.03887500,0.82500000,0.25752273,5,5.18331419
0.04025000,0.82500000,0.27061036,5,5.09640328
0.04162500,0.82500000,0.28369798,5,5.01374350
0.04300000,0.82500000,0.29678560,5,4.93499922
0.04437500,0.82500000,0.30987322,5,4.85987086
0.04575000,0.82500000,0.32296084,5,4.78809005
0.04712500,0.82500000,0.33604846,5,4.71941557
0.04850000,0.82500000,0.34913608,5,4.65362991
0.04987500,0.82500000,0.36222370,5,4.59053633
0.05125000,0.82500000,0.37531132,5,4.52995641
0.05262500,0.82500000,0.38793036,4,4.47172787
0.05400000,0.82500000,0.39750641,4,4.41570275
0.05537500,0.82500000,0.40708247,4,4.36174585
0.05675000,0.82500000,0.41665853,4,4.30973329
0.05812500,0.82500000,0.42623458,4,4.25955137
0.05950000,0.82500000,0.43581064,4,4.21109549
0.06087500,0.82500000,0.44538670,4,4.16426922
0.06225000,0.82500000,0.45496275,4,4.11898355
0.06362500,0.82500000,0.46453881,4,4.07515611
0.06500000,0.82500000,0.47411486,4,4.03271058
0.06637500,0.82500000,0.48369092,4,3.99157612
0.06775000,0.82500000,0.49326698,4,3.95168686
0.06912500,0.82500000,0.50284303,4,3.91298151
0.07050000,0.82500000,0.51241909,4,3.87540287
0.07187500,0.82500000,0.52199515,4,3.83889759
0.07325000,0.82500000,0.53157120,4,3.80341575
0.07462500,0.82500000,0.54114726,4,3.76891065
0.07600000,0.82500000,0.55072331,4,3.73533849
0.07737500,0.82500000,0.56029937,4,3.70265819
0.07875000,0.82500000,0.56987543,4,3.67083116
0.08012500,0.82500000,0.57945148,4,3.63982110
0.08150000,0.82500000,0.58902754,4,3.60959382
0.08287500,0.82500000,0.59860359,4,3.58011714
0.08425000,0.82500000,0.60817965,4,3.55136065
0.08562500,0.82500000,0.61775571,4,3.52329567
0.08700000,0.82500000,0.62733176,4,3.49589509
0.08837500,0.82500000,0.63643306,3,3.46913324
0.08975000,0.82500000,0.64283442,3,3.44298584
0.09112500,0.82500000,0.64923578,3,3.41742988
0.09250000,0.82500000,0.65563715,3,3.39244352
0.09387500,0.82500000,0.66203851,3,3.36800604
0.09525000,0.82500000,0.66843987,3,3.34409777
0.09662500,0.82500000,0.67484124,3,3.32069999
0.09800000,0.82500000,0.68124260,3,3.29779491
0.09937500,0.82500000,0.68764396,3,3.27536559
0.10075000,0.82500000,0.69404532,3,3.25339589
0.10212500,0.82500000,0.70044669,3,3.23187042
0.10350000,0.82500000,0.70684805,3,3.21077452
0.10487500,0.82500000,0.71324941,3,3.19009418
0.10625000,0.82500000,0.71965078,3,3.16981601
0.10762500,0.82500000,0.72605214,3,3.14992725
0.10900000,0.82500000,0.73245350,3,3.13041566
0.11037500,0.82500000,0.73885487,3,3.11126956
0.11175000,0.82500000,0.74525623,3,3.09247776
0.11312500,0.82500000,0.75165759,3,3.07402953
0.11450000,0.82500000,0.75805895,3,3.05591461
0.11587500,0.82500000,0.76446032,3,3.03812314
0.11725000,0.82500000,0.77086168,3,3.02064569
0.11862500,0.82500000,0.77726304,3,3.00347318
0.12000000,0.82500000,0.78366441,3,2.98659691
0.01000000,0.83750000,-0.17861905,10,9.95411404
0.01137500,0.83750000,-0.14512466,9,9.37043681
0.01275000,0.83750000,-0.11532288,9,8.88019761
0.01412500,0.83750000,-0.08584872,8,8.46065015
0.01550000,0.83750000,-0.06057735,8,8.09615147
0.01687500,0.83750000,-0.03530599,8,7.77553511
0.01825000,0.83750000,-0.01003463,8,7.49058361
0.01962500,0.83750000,0.01097561,7,7.23509440
0.02100000,0.83750000,0.03193796,7,7.00428425
0.02237500,0.83750000,0.05290031,7,6.79439606
0.02375000,0.83750000,0.07386266,7,6.60243126
0.02512500,0.83750000,0.09340885,6,6.42596311
0.02650000,0.83750000,0.11030215,6,6.26300327
0.02787500,0.83750000,0.12719545,6,6.11190470
0.02925000,0.83750000,0.14408875,6,5.97128961
0.03062500,0.83750000,0.16098205,6,5.83999523
0.03200000,0.83750000,0.17787534,6,5.71703241
0.03337500,0.83750000,0.19476864,6,5.60155350
0.03475000,0.83750000,0.21166194,6,5.49282732
0.03612500,0.83750000,0.22509749,5,5.39021931
0.03750000,0.83750000,0.23818511,5,5.29317562
0.03887500,0.83750000,0.25127273,5,5.20121039
0.04025000,0.83750000,0.26436036,5,5.11389530
0.04162500,0.83750000,0.27744798,5,5.03085114
0.04300000,0.83750000,0.29053560,5,4.95174072
0.04437500,0.83750000,0.30362322,5,4.87626308
0.04575000,0.83750000,0.31671084,5,4.80414862
0.04712500,0.83750000,0.32979846,5,4.73515503
0.04850000,0.83750000,0.34288608,5,4.66906377
0.04987500,0.83750000,0.35597370,5,4.60567723
0.05125000,0.83750000,0.36906132,5,4.54481613
0.05262500,0.83750000,0.38214894,5,4.48631747
0.05400000,0.83750000,0.39214927,4,4.43003259
0.05537500,0.83750000,0.40172533,4,4.37582566
0.05675000,0.83750000,0.41130138,4,4.32357224
0.05812500,0.83750000,0.42087744,4,4.27315808
0.05950000,0.83750000,0.43045350,4,4.22447811
0.06087500,0.83750000,0.44002955,4,4.17743545
0.06225000,0.83750000,0.44960561,4,4.13194067
0.06362500,0.83750000,0.45918167,4,4.08791102
0.06500000,0.83750000,0.46875772,4,4.04526982
0.06637500,0.83750000,0.47833378,4,4.00394589
0.06775000,0.83750000,0.48790983,4,3.96387308
0.06912500,0.83750000,0.49748589,4,3.92498978
0.07050000,0.83750000,0.50706195,4,3.88723855
0.07187500,0.83750000,0.51663800,4,3.85056576
0.07325000,0.83750000,0.52621406,4,3.81492128
0.07462500,0.83750000,0.53579011,4,3.78025817
0.07600000,0.83750000,0.54536617,4,3.74653244
0.07737500,0.83750000,0.55494223,4,3.71370282
0.07875000,0.83750000,0.56451828,4,3.68173052
0.08012500,0.83750000,0.57409434,4,3.65057908
0.08150000,0.83750000,0.58367040,4,3.62021416
0.08287500,0.83750000,0.59324645,4,3.59060339
0.08425000,0.83750000,0.60282251,4,3.56171625
0.08562500,0.83750000,0.61239856,4,3.53352392
0.08700000,0.83750000,0.62197462,4,3.50599914
0.08837500,0.83750000,0.63155068,4,3.47911615
0.08975000,0.83750000,0.63866775,3,3.45285054
0.09112500,0.83750000,0.64506912,3,3.42717917
0.09250000,0.83750000,0.65147048,3,3.40208013
0.09387500,0.83750000,0.65787184,3,3.37753258
0.09525000,0.83750000,0.66427321,3,3.35351677
0.09662500,0.83750000,0.67067457,3,3.33001388
0.09800000,0.83750000,0.67707593,3,3.30700604
0.09937500,0.83750000,0.68347730,3,3.28447623
0.10075000,0.83750000,0.68987866,3,3.26240823
0.10212500,0.83750000,0.69628002,3,3.24078658
0.10350000,0.83750000,0.70268138,3,3.21959654
0.10487500,0.83750000,0.70908275,3,3.19882404
0.10625000,0.83750000,0.71548411,3,3.17845564
0.10762500,0.83750000,0.72188547,3,3.15847849
0.10900000,0.83750000,0.72828684,3,3.13888032
0.11037500,0.83750000,0.73468820,3,3.11964938
0.11175000,0.83750000,0.74108956,3,3.10077442
0.11312500,0.83750000,0.74749092,3,3.08224467
0.11450000,0.83750000,0.75389229,3,3.06404981
0.11587500,0.83750000,0.76029365,3,3.04617995
0.11725000,0.83750000,0.76669501,3,3.02862560
0.11862500,0.83750000,0.77309638,3,3.01137764
0.12000000,0.83750000,0.77949774,3,2.99442733
0.01000000,0.85000000,-0.18727290,10,9.99359726
0.01137500,0.85000000,-0.15345800,9,9.40730336
0.01275000,0.85000000,-0.12365622,9,8.91485922
0.01412500,0.85000000,-0.09385444,9,8.49341918
0.01550000,0.85000000,-0.06853190,8,8.12727185
0.01687500,0.85000000,-0.04326054,8,7.80520180
0.01825000,0.85000000,-0.01798917,8,7.51895547
0.01962500,0.85000000,0.00347561,7,7.26230300
0.02100000,0.85000000,0.02443796,7,7.03044008
0.02237500,0.85000000,0.04540031,7,6.81959297
0.02375000,0.85000000,0.06636266,7,6.62674988
0.02512500,0.85000000,0.08646441,6,6.44947328
0.02650000,0.85000000,0.10335771,6,6.28576602
0.02787500,0.85000000,0.12025101,6,6.13397372
0.02925000,0.85000000,0.13714430,6,5.99271244
0.03062500,0.85000000,0.15403760,6,5.86081425
0.03200000,0.85000000,0.17093090,6,5.73728553
0.03337500,0.85000000,0.18782420,6,5.62127487
0.03475000,0.85000000,0.20471750,6,5.51204782
0.03612500,0.85000000,0.21884749,5,5.40896692
0.03750000,0.85000000,0.23193511,5,5.31147587
0.03887500,0.85000000,0.24502273,5,5.21908659
0.04025000,0.85000000,0.25811036,5,5.13136886
0.04162500,0.85000000,0.27119798,5,5.04794172
0.04300000,0.85000000,0.28428560,5,4.96846647
0.04437500,0.85000000,0.29737322,5,4.89264078
0.04575000,0.85000000,0.31046084,5,4.82019384
0.04712500,0.85000000,0.32354846,5,4.75088221
0.04850000,0.85000000,0.33663608,5,4.68448638
0.04987500,0.85000000,0.34972370,5,4.62080782
0.05125000,0.85000000,0.36281132,5,4.55966645
0.05262500,0.85000000,0.37589894,5,4.50089850
0.05400000,0.85000000,0.38679213,4,4.44435466
0.05537500,0.85000000,0.39636819,4,4.38989844
0.05675000,0.85000000,0.40594424,4,4.33740486
0.05812500,0.85000000,0.41552030,4,4.28675913
0.05950000,0.85000000,0.42509635,4,4.23785570
0.06087500,0.85000000,0.43467241,4,4.19059724
0.06225000,0.85000000,0.44424847,4,4.14489392
0.06362500,0.85000000,0.45382452,4,4.10066258
0.06500000,0.85000000,0.46340058,4,4.05782622
0.06637500,0.85000000,0.47297663,4,4.01631331
0.06775000,0.85000000,0.48255269,4,3.97605739
0.06912500,0.85000000,0.49212875,4,3.93699657
0.07050000,0.85000000,0.50170480,4,3.89907315
0.07187500,0.85000000,0.51128086,4,3.86223324
0.07325000,0.85000000,0.52085692,4,3.82642649
0.07462500,0.85000000,0.53043297,4,3.79160573
0.07600000,0.85000000,0.54000903,4,3.75772676
0.07737500,0.85000000,0.54958508,4,3.72474813
0.07875000,0.85000000,0.55916114,4,3.69263086
0.08012500,0.85000000,0.56873720,4,3.66133833
0.08150000,0.85000000,0.57831325,4,3.63083602
0.08287500,0.85000000,0.58788931,4,3.60109143
0.08425000,0.85000000,0.59746537,4,3.57207389
0.08562500,0.85000000,0.60704142,4,3.54375443
0.08700000,0.85000000,0.61661748,4,3.51610569
0.08837500,0.85000000,0.62619353,4,3.48910176
0.08975000,0.85000000,0.63450109,3,3.46271813
0.09112500,0.85000000,0.64090245,3,3.43693155
0.09250000,0.85000000,0.64730381,3,3.41172001
0.09387500,0.85000000,0.65370518,3,3.38706257
0.09525000,0.85000000,0.66010654,3,3.36293937
0.09662500,0.85000000,0.66650790,3,3.33933153
0.09800000,0.85000000,0.67290927,3,3.31622108
0.09937500,0.85000000,0.67931063,3,3.29359092
0.10075000,0.85000000,0.68571199,3,3.27142475
0.10212500,0.85000000,0.69211335,3,3.24970705
0.10350000,0.85000000,0.69851472,3,3.22842299
0.10487500,0.85000000,0.70491608,3,3.20755846
0.10625000,0.85000000,0.71131744,3,3.18709992
0.10762500,0.85000000,0.71771881,3,3.16703450
0.10900000,0.85000000,0.72412017,3,3.14734984
0.11037500,0.85000000,0.73052153,3,3.12803415
0.11175000,0.85000000,0.73692290,3,3.10907613
0.11312500,0.85000000,0.74332426,3,3.09046494
0.11450000,0.85000000,0.74972562,3,3.07219023
0.11587500,0.85000000,0.75612698,3,3.05424206
0.11725000,0.85000000,0.76252835,3,3.03661088
0.11862500,0.85000000,0.76892971,3,3.01928754
0.12000000,0.85000000,0.77533107,3,3.00226325
0.01000000,0.86250000,-0.19592674,10,10.03295424
0.01137500,0.86250000,-0.16179133,9,9.44405800
0.01275000,0.86250000,-0.13198955,9,8.94942079
0.01412500,0.86250000,-0.10218777,9,8.52609821
0.01550000,0.86250000,-0.07648644,8,8.15831083
0.01687500,0.86250000,-0.05121508,8,7.83479455
0.01825000,0.86250000,-0.02594372,8,7.54725993
0.01962500,0.86250000,-0.00402439,7,7.28944997
0.02100000,0.86250000,0.01693796,7,7.05653939
0.02237500,0.86250000,0.03790031,7,6.84473798
0.02375000,0.86250000,0.05886266,7,6.65102072
0.02512500,0.86250000,0.07951996,6,6.47293941
0.02650000,0.86250000,0.09641326,6,6.30848811
0.02787500,0.86250000,0.11330656,6,6.15600516
0.02925000,0.86250000,0.13019986,6,6.01410053
0.03062500,0.86250000,0.14709316,6,5.88160111
0.03200000,0.86250000,0.16398646,6,5.75750889
0.03337500,0.86250000,0.18087975,6,5.64096869
0.03475000,0.86250000,0.19777305,6,5.53124277
0.03612500,0.86250000,0.21259749,5,5.42769088
0.03750000,0.86250000,0.22568511,5,5.32975421
0.03887500,0.86250000,0.23877273,5,5.23694252
0.04025000,0.86250000,0.25186036,5,5.14882364
0.04162500,0.86250000,0.26494798,5,5.06501494
0.04300000,0.86250000,0.27803560,5,4.98517617
0.04437500,0.86250000,0.29112322,5,4.90900367
0.04575000,0.86250000,0.30421084,5,4.83622539
0.04712500,0.86250000,0.31729846,5,4.76659681
0.04850000,0.86250000,0.33038608,5,4.69989743
0.04987500,0.86250000,0.34347370,5,4.63592780
0.05125000,0.86250000,0.35656132,5,4.57450706
0.05262500,0.86250000,0.36964894,5,4.51547067
0.05400000,0.86250000,0.38143499,4,4.45866865
0.05537500,0.86250000,0.39101104,4,4.40396391
0.05675000,0.86250000,0.40058710,4,4.35123087
0.05812500,0.86250000,0.41016315,4,4.30035424
0.05950000,0.86250000,0.41973921,4,4.25122798
0.06087500,0.86250000,0.42931527,4,4.20375433
0.06225000,0.86250000,0.43889132,4,4.15784302
0.06362500,0.86250000,0.44846738,4,4.11341054
0.06500000,0.86250000,0.45804344,4,4.07037952
0.06637500,0.86250000,0.46761949,4,4.02867811
0.06775000,0.86250000,0.47719555,4,3.98823954
0.06912500,0.86250000,0.48677160,4,3.94900164
0.07050000,0.86250000,0.49634766,4,3.91090643
0.07187500,0.86250000,0.50592372,4,3.87389980
0.07325000,0.86250000,0.51549977,4,3.83793114
0.07462500,0.86250000,0.52507583,4,3.80295307
0.07600000,0.86250000,0.53465189,4,3.76892121
0.07737500,0.86250000,0.54422794,4,3.73579388
0.07875000,0.86250000,0.55380400,4,3.70353195
0.08012500,0.86250000,0.56338005,4,3.67209860
0.08150000,0.86250000,0.57295611,4,3.64145919
0.08287500,0.86250000,0.58253217,4,3.61158103
0.08425000,0.86250000,0.59210822,4,3.58243334
0.08562500,0.86250000,0.60168428,4,3.55398699
0.08700000,0.86250000,0.61126033,4,3.52621450
0.08837500,0.86250000,0.62083639,4,3.49908985
0.08975000,0.86250000,0.63033442,3,3.47258840
0.09112500,0.86250000,0.63673578,3,3.44668682
0.09250000,0.86250000,0.64313715,3,3.42136295
0.09387500,0.86250000,0.64953851,3,3.39659580
0.09525000,0.86250000,0.65593987,3,3.37236539
0.09662500,0.86250000,0.66234124,3,3.34865276
0.09800000,0.86250000,0.66874260,3,3.32543985
0.09937500,0.86250000,0.67514396,3,3.30270948
0.10075000,0.86250000,0.68154532,3,3.28044528
0.10212500,0.86250000,0.68794669,3,3.25863165
0.10350000,0.86250000,0.69434805,3,3.23725371
0.10487500,0.86250000,0.70074941,3,3.21629725
0.10625000,0.86250000,0.70715078,3,3.19574871
0.10762500,0.86250000,0.71355214,3,3.17559511
0.10900000,0.86250000,0.71995350,3,3.15582407
0.11037500,0.86250000,0.72635487,3,3.13642373
0.11175000,0.86250000,0.73275623,3,3.11738273
0.11312500,0.86250000,0.73915759,3,3.09869020
0.11450000,0.86250000,0.74555895,3,3.08033572
0.11587500,0.86250000,0.75196032,3,3.06230931
0.11725000,0.86250000,0.75836168,3,3.04460138
0.11862500,0.86250000,0.76476304,3,3.02720273
0.12000000,0.86250000,0.77116441,3,3.01010454
0.01000000,0.87500000,-0.20458059,10,10.07218560
0.01137500,0.87500000,-0.17012466,9,9.48070116
0.01275000,0.87500000,-0.14032288,9,8.98388262
0.01412500,0.87500000,-0.11052110,9,8.55868744
0.01550000,0.87500000,-0.08444099,8,8.18926852
0.01687500,0.87500000,-0.05916963,8,7.86431340
0.01825000,0.87500000,-0.03389826,8,7.57549696
0.01962500,0.87500000,-0.01152439,7,7.31653523
0.02100000,0.87500000,0.00943796,7,7.08258209
0.02237500,0.87500000,0.03040031,7,6.86983092
0.02375000,0.87500000,0.05136266,7,6.67524360
0.02512500,0.87500000,0.07232501,7,6.49636130
0.02650000,0.87500000,0.08946882,6,6.33116933
0.02787500,0.87500000,0.10636212,6,6.17799882
0.02925000,0.87500000,0.12325541,6,6.03545364
0.03062500,0.87500000,0.14014871,6,5.90235556
0.03200000,0.87500000,0.15704201,6,5.77770222
0.03337500,0.87500000,0.17393531,6,5.66063466
0.03475000,0.87500000,0.19082861,6,5.55041192
0.03612500,0.87500000,0.20634749,5,5.44639091
0.03750000,0.87500000,0.21943511,5,5.34801036
0.03887500,0.87500000,0.23252273,5,5.25477787
0.04025000,0.87500000,0.24561036,5,5.16625936
0.04162500,0.87500000,0.25869798,5,5.08207050
0.04300000,0.87500000,0.27178560,5,5.00186954
0.04437500,0.87500000,0.28487322,5,4.92535145
0.04575000,0.87500000,0.29796084,5,4.85224300
0.04712500,0.87500000,0.31104846,5,4.78229855
0.04850000,0.87500000,0.32413608,5,4.71529662
0.04987500,0.87500000,0.33722370,5,4.65103689
0.05125000,0.87500000,0.35031132,5,4.58933766
0.05262500,0.87500000,0.36339894,5,4.53003369
0.05400000,0.87500000,0.37607784,4,4.47297429
0.05537500,0.87500000,0.38565390,4,4.41802178
0.05675000,0.87500000,0.39522996,4,4.36504999
0.05812500,0.87500000,0.40480601,4,4.31394314
0.05950000,0.87500000,0.41438207,4,4.26459469
0.06087500,0.87500000,0.42395812,4,4.21690644
0.06225000,0.87500000,0.43353418,4,4.17078771
0.06362500,0.87500000,0.44311024,4,4.12615463
0.06500000,0.87500000,0.45268629,4,4.08292946
0.06637500,0.87500000,0.46226235,4,4.04104003
0.06775000,0.87500000,0.47183841,4,4.00041927
0.06912500,0.87500000,0.48141446,4,3.96100472
0.07050000,0.87500000,0.49099052,4,3.92273815
0.07187500,0.87500000,0.50056657,4,3.88556518
0.07325000,0.87500000,0.51014263,4,3.84943499
0.07462500,0.87500000,0.51971869,4,3.81429997
0.07600000,0.87500000,0.52929474,4,3.78011555
0.07737500,0.87500000,0.53887080,4,3.74683984
0.07875000,0.87500000,0.54844685,4,3.71443355
0.08012500,0.87500000,0.55802291,4,3.68285969
0.08150000,0.87500000,0.56759897,4,3.65208344
0.08287500,0.87500000,0.57717502,4,3.62207199
0.08425000,0.87500000,0.58675108,4,3.59279438
0.08562500,0.87500000,0.59632714,4,3.56422139
0.08700000,0.87500000,0.60590319,4,3.53632538
0.08837500,0.87500000,0.61547925,4,3.50908022
0.08975000,0.87500000,0.62505530,4,3.48246117
0.09112500,0.87500000,0.63256912,3,3.45644477
0.09250000,0.87500000,0.63897048,3,3.43100877
0.09387500,0.87500000,0.64537184,3,3.40613208
0.09525000,0.87500000,0.65177321,3,3.38179463
0.09662500,0.87500000,0.65817457,3,3.35797736
0.09800000,0.87500000,0.66457593,3,3.33466214
0.09937500,0.87500000,0.67097730,3,3.31183172
0.10075000,0.87500000,0.67737866,3,3.28946963
0.10212500,0.87500000,0.68378002,3,3.26756021
0.10350000,0.87500000,0.69018138,3,3.24608851
0.10487500,0.87500000,0.69658275,3,3.22504025
0.10625000,0.87500000,0.70298411,3,3.20440181
0.10762500,0.87500000,0.70938547,3,3.18416015
0.10900000,0.87500000,0.71578684,3,3.16430284
0.11037500,0.87500000,0.72218820,3,3.14481794
0.11175000,0.87500000,0.72858956,3,3.12569406
0.11312500,0.87500000,0.73499092,3,3.10692028
0.11450000,0.87500000,0.74139229,3,3.08848612
0.11587500,0.87500000,0.74779365,3,3.07038155
0.11725000,0.87500000,0.75419501,3,3.05259695
0.11862500,0.87500000,0.76059638,3,3.03512307
0.12000000,0.87500000,0.76699774,3,3.01795105
0.01000000,0.88750000,-0.21323443,10,10.11129193
0.01137500,0.88750000,-0.17869600,10,9.51723327
0.01275000,0.88750000,-0.14865622,9,9.01824503
0.01412500,0.88750000,-0.11885444,9,8.59118707
0.01550000,0.88750000,-0.09239554,8,8.22014505
0.01687500,0.88750000,-0.06712417,8,7.89375840
0.01825000,0.88750000,-0.04185281,8,7.60366656
0.01962500,0.88750000,-0.01902439,7,7.34355874
0.02100000,0.88750000,0.00193796,7,7.10856809
0.02237500,0.88750000,0.02290031,7,6.89487169
0.02375000,0.88750000,0.04386266,7,6.69941838
0.02512500,0.88750000,0.06482501,7,6.51973876
0.02650000,0.88750000,0.08252437,6,6.35380949
0.02787500,0.88750000,0.09941767,6,6.19995446
0.02925000,0.88750000,0.11631097,6,6.05677154
0.03062500,0.88750000,0.13320427,6,5.92307738
0.03200000,0.88750000,0.15009757,6,5.79786527
0.03337500,0.88750000,0.16699086,6,5.68027253
0.03475000,0.88750000,0.18388416,6,5.56955498
0.03612500,0.88750000,0.20009749,5,5.46506672
0.03750000,0.88750000,0.21318511,5,5.36624403
0.03887500,0.88750000,0.22627273,5,5.27259236
0.04025000,0.88750000,0.23936036,5,5.18367573
0.04162500,0.88750000,0.25244798,5,5.09910812
0.04300000,0.88750000,0.26553560,5,5.01854628
0.04437500,0.88750000,0.27862322,5,4.94168384
0.04575000,0.88750000,0.29171084,5,4.86824636
0.04712500,0.88750000,0.30479846,5,4.79798712
0.04850000,0.88750000,0.31788608,5,4.73068367
0.04987500,0.88750000,0.33097370,5,4.66613480
0.05125000,0.88750000,0.34406132,5,4.60415799
0.05262500,0.88750000,0.35714894,5,4.54458727
0.05400000,0.88750000,0.37023656,5,4.48727131
0.05537500,0.88750000,0.38029676,4,4.43207177
0.05675000,0.88750000,0.38987281,4,4.37886196
0.05812500,0.88750000,0.39944887,4,4.32752555
0.05950000,0.88750000,0.40902493,4,4.27795554
0.06087500,0.88750000,0.41860098,4,4.23005330
0.06225000,0.88750000,0.42817704,4,4.18372773
0.06362500,0.88750000,0.43775309,4,4.13889459
0.06500000,0.88750000,0.44732915,4,4.09547578
0.06637500,0.88750000,0.45690521,4,4.05339882
0.06775000,0.88750000,0.46648126,4,4.01259633
0.06912500,0.88750000,0.47605732,4,3.97300557
0.07050000,0.88750000,0.48563337,4,3.93456805
0.07187500,0.88750000,0.49520943,4,3.89722914
0.07325000,0.88750000,0.50478549,4,3.86093779
0.07462500,0.88750000,0.51436154,4,3.82564619
0.07600000,0.88750000,0.52393760,4,3.79130954
0.07737500,0.88750000,0.53351366,4,3.75788579
0.07875000,0.88750000,0.54308971,4,3.72533545
0.08012500,0.88750000,0.55266577,4,3.69362136
0.08150000,0.88750000,0.56224182,4,3.66270855
0.08287500,0.88750000,0.57181788,4,3.63256407
0.08425000,0.88750000,0.58139394,4,3.60315681
0.08562500,0.88750000,0.59096999,4,3.57445741
0.08700000,0.88750000,0.60054605,4,3.54643812
0.08837500,0.88750000,0.61012211,4,3.51907267
0.08975000,0.88750000,0.61969816,4,3.49233622
0.09112500,0.88750000,0.62840245,3,3.46620520
0.09250000,0.88750000,0.63480381,3,3.44065726
0.09387500,0.88750000,0.64120518,3,3.41567121
0.09525000,0.88750000,0.64760654,3,3.39122689
0.09662500,0.88750000,0.65400790,3,3.36730516
0.09800000,0.88750000,0.66040927,3,3.34388779
0.09937500,0.88750000,0.66681063,3,3.32095746
0.10075000,0.88750000,0.67321199,3,3.29849763
0.10212500,0.88750000,0.67961335,3,3.27649255
0.10350000,0.88750000,0.68601472,3,3.25492722
0.10487500,0.88750000,0.69241608,3,3.23378729
0.10625000,0.88750000,0.69881744,3,3.21305906
0.10762500,0.88750000,0.70521881,3,3.19272946
0.10900000,0.88750000,0.71162017,3,3.17278598
0.11037500,0.88750000,0.71802153,3,3.15321663
0.11175000,0.88750000,0.72442290,3,3.13400997
0.11312500,0.88750000,0.73082426,3,3.11515503
0.11450000,0.88750000,0.73722562,3,3.09664127
0.11587500,0.88750000,0.74362698,3,3.07845863
0.11725000,0.88750000,0.75002835,3,3.06059744
0.11862500,0.88750000,0.75642971,3,3.04304840
0.12000000,0.88750000,0.76283107,3,3.02580262
0.01000000,0.90000000,-0.22188828,10,10.15027385
0.01137500,0.90000000,-0.18734984,10,9.55365480
0.01275000,0.90000000,-0.15698955,9,9.05250835
0.01412500,0.90000000,-0.12718777,9,8.62359733
0.01550000,0.90000000,-0.10035008,8,8.25094055
0.01687500,0.90000000,-0.07507872,8,7.92312963
0.01825000,0.90000000,-0.04980735,8,7.63176875
0.01962500,0.90000000,-0.02652439,7,7.37052045
0.02100000,0.90000000,-0.00556204,7,7.13449730
0.02237500,0.90000000,0.01540031,7,6.91986016
0.02375000,0.90000000,0.03636266,7,6.72354491
0.02512500,0.90000000,0.05732501,7,6.54307164
0.02650000,0.90000000,0.07557993,6,6.37640839
0.02787500,0.90000000,0.09247323,6,6.22187188
0.02925000,0.90000000,0.10936653,6,6.07805399
0.03062500,0.90000000,0.12625982,6,5.94376631
0.03200000,0.90000000,0.14315312,6,5.81799779
0.03337500,0.90000000,0.16004642,6,5.69988205
0.03475000,0.90000000,0.17693972,6,5.58867170
0.03612500,0.90000000,0.19383302,6,5.48371805
0.03750000,0.90000000,0.20693511,5,5.38445496
0.03887500,0.90000000,0.22002273,5,5.29038572
0.04025000,0.90000000,0.23311036,5,5.20107248
0.04162500,0.90000000,0.24619798,5,5.11612752
0.04300000,0.90000000,0.25928560,5,5.03520612
0.04437500,0.90000000,0.27237322,5,4.95800056
0.04575000,0.90000000,0.28546084,5,4.88423520
0.04712500,0.90000000,0.29854846,5,4.81366227
0.04850000,0.90000000,0.31163608,5,4.74605831
0.04987500,0.90000000,0.32472370,5,4.68122125
0.05125000,0.90000000,0.33781132,5,4.61896776
0.05262500,0.90000000,0.35089894,5,4.55913115
0.05400000,0.90000000,0.36398656,5,4.50155941
0.05537500,0.90000000,0.37493961,4,4.44611361
0.05675000,0.90000000,0.38451567,4,4.39266649
0.05812500,0.90000000,0.39409173,4,4.34110121
0.05950000,0.90000000,0.40366778,4,4.29131028
0.06087500,0.90000000,0.41324384,4,4.24319465
0.06225000,0.90000000,0.42281989,4,4.19666282
0.06362500,0.90000000,0.43239595,4,4.15163016
0.06500000,0.90000000,0.44197201,4,4.10801823
0.06637500,0.90000000,0.45154806,4,4.06575423
0.06775000,0.90000000,0.46112412,4,4.02477048
0.06912500,0.90000000,0.47070018,4,3.98500395
0.07050000,0.90000000,0.48027623,4,3.94639590
0.07187500,0.90000000,0.48985229,4,3.90889145
0.07325000,0.90000000,0.49942834,4,3.87243932
0.07462500,0.90000000,0.50900440,4,3.83699150
0.07600000,0.90000000,0.51858046,4,3.80250296
0.07737500,0.90000000,0.52815651,4,3.76893149
0.07875000,0.90000000,0.53773257,4,3.73623741
0.08012500,0.90000000,0.54730863,4,3.70438339
0.08150000,0.90000000,0.55688468,4,3.67333432
0.08287500,0.90000000,0.56646074,4,3.64305707
0.08425000,0.90000000,0.57603679,4,3.61352041
0.08562500,0.90000000,0.58561285,4,3.58469485
0.08700000,0.90000000,0.59518891,4,3.55655250
0.08837500,0.90000000,0.60476496,4,3.52906699
0.08975000,0.90000000,0.61434102,4,3.50221336
0.09112500,0.90000000,0.62391707,4,3.47596792
0.09250000,0.90000000,0.63063715,3,3.45030824
0.09387500,0.90000000,0.63703851,3,3.42521301
