context_payment_cap,enforcement_capacity,integration_cost,regime,disclosure,monitoring,reuse,owner_payoff,provider_payoff,transfer_to_provider,period_two_route
0.50000000,0.61333333,0.69666667,secure_modular,1.00000000,0.48097826,0.00000000,1.02620791,0.43987458,0.26179209,renew
0.50000000,0.62666667,0.69666667,secure_modular,1.00000000,0.47074468,0.00000000,1.02681663,0.44048330,0.26118337,renew
0.50000000,0.64000000,0.69666667,secure_modular,1.00000000,0.46093750,0.00000000,1.02738771,0.44105437,0.26061229,renew
0.50000000,0.65333333,0.69666667,secure_modular,1.00000000,0.45153061,0.00000000,1.02792417,0.44159084,0.26007583,renew
0.50000000,0.66666667,0.69666667,secure_modular,1.00000000,0.44250000,0.00000000,1.02842878,0.44209544,0.25957122,renew
0.50000000,0.68000000,0.69666667,secure_modular,1.00000000,0.43382353,0.00000000,1.02890399,0.44257065,0.25909601,renew
0.50000000,0.69333333,0.69666667,secure_modular,1.00000000,0.42548077,0.00000000,1.02935205,0.44301872,0.25864795,renew
0.50000000,0.70666667,0.69666667,secure_modular,1.00000000,0.41745283,0.00000000,1.02977499,0.44344165,0.25822501,renew
0.50000000,0.72000000,0.69666667,secure_modular,1.00000000,0.40972222,0.00000000,1.03017465,0.44384131,0.25782535,renew
0.50000000,0.73333333,0.69666667,secure_modular,1.00000000,0.40227273,0.00000000,1.03055271,0.44421937,0.25744729,renew
0.50000000,0.74666667,0.69666667,secure_modular,1.00000000,0.39508929,0.00000000,1.03091070,0.44457736,0.25708930,renew
0.50000000,0.76000000,0.69666667,secure_modular,1.00000000,0.38815789,0.00000000,1.03125001,0.44491667,0.25674999,renew
0.50000000,0.77333333,0.69666667,secure_modular,1.00000000,0.38146552,0.00000000,1.03157192,0.44523859,0.25642808,renew
0.50000000,0.78666667,0.69666667,secure_modular,1.00000000,0.37500000,0.00000000,1.03187760,0.44554427,0.25612240,renew
0.50000000,0.80000000,0.69666667,secure_modular,1.00000000,0.36875000,0.00000000,1.03216813,0.44583480,0.25583187,renew
0.50000000,0.00000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.01333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.02666667,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.04000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.05333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.06666667,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.08000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.09333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.10666667,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.12000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.13333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.14666667,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.16000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.17333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.18666667,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.20000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.21333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.22666667,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.24000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.25333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.26666667,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.28000000,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.29333333,0.71500000,leaky_modular,1.00000000,0.00000000,1.00000000,0.79650000,0.22850000,-0.27350000,renew
0.50000000,0.30666667,0.71500000,secure_modular,1.00000000,0.96195652,0.00000000,0.97366498,0.40566498,0.31433502,renew
0.50000000,0.32000000,0.71500000,secure_modular,1.00000000,0.92187500,0.00000000,0.97838416,0.41038416,0.30961584,renew
0.50000000,0.33333333,0.71500000,secure_modular,1.00000000,0.88500000,0.00000000,0.98254844,0.41454844,0.30545156,renew
0.50000000,0.34666667,0.71500000,secure_modular,1.00000000,0.85096154,0.00000000,0.98624153,0.41824153,0.30175847,renew
0.50000000,0.36000000,0.71500000,secure_modular,1.00000000,0.81944444,0.00000000,0.98953193,0.42153193,0.29846807,renew
0.50000000,0.37333333,0.71500000,secure_modular,1.00000000,0.79017857,0.00000000,0.99247611,0.42447611,0.29552389,renew
0.50000000,0.38666667,0.71500000,secure_modular,1.00000000,0.76293103,0.00000000,0.99512101,0.42712101,0.29287899,renew
0.50000000,0.40000000,0.71500000,secure_modular,1.00000000,0.73750000,0.00000000,0.99750586,0.42950586,0.29049414,renew
0.50000000,0.41333333,0.71500000,secure_modular,1.00000000,0.71370968,0.00000000,0.99966366,0.43166366,0.28833634,renew
0.50000000,0.42666667,0.71500000,secure_modular,1.00000000,0.69140625,0.00000000,1.00162234,0.43362234,0.28637766,renew
0.50000000,0.44000000,0.71500000,secure_modular,1.00000000,0.67045455,0.00000000,1.00340567,0.43540567,0.28459433,renew
0.50000000,0.45333333,0.71500000,secure_modular,1.00000000,0.65073529,0.00000000,1.00503397,0.43703397,0.28296603,renew
0.50000000,0.46666667,0.71500000,secure_modular,1.00000000,0.63214286,0.00000000,1.00652471,0.43852471,0.28147529,renew
0.50000000,0.48000000,0.71500000,secure_modular,1.00000000,0.61458333,0.00000000,1.00789296,0.43989296,0.28010704,renew
0.50000000,0.49333333,0.71500000,secure_modular,1.00000000,0.59797297,0.00000000,1.00915177,0.44115177,0.27884823,renew
0.50000000,0.50666667,0.71500000,secure_modular,1.00000000,0.58223684,0.00000000,1.01031252,0.44231252,0.27768748,renew
0.50000000,0.52000000,0.71500000,secure_modular,1.00000000,0.56730769,0.00000000,1.01138512,0.44338512,0.27661488,renew
0.50000000,0.53333333,0.71500000,secure_modular,1.00000000,0.55312500,0.00000000,1.01237830,0.44437830,0.27562170,renew
0.50000000,0.54666667,0.71500000,secure_modular,1.00000000,0.53963415,0.00000000,1.01329969,0.44529969,0.27470031,renew
0.50000000,0.56000000,0.71500000,secure_modular,1.00000000,0.52678571,0.00000000,1.01415605,0.44615605,0.27384395,renew
0.50000000,0.57333333,0.71500000,secure_modular,1.00000000,0.51453488,0.00000000,1.01495337,0.44695337,0.27304663,renew
0.50000000,0.58666667,0.71500000,secure_modular,1.00000000,0.50284091,0.00000000,1.01569694,0.44769694,0.27230306,renew
0.50000000,0.60000000,0.71500000,secure_modular,1.00000000,0.49166667,0.00000000,1.01639149,0.44839149,0.27160851,renew
0.50000000,0.61333333,0.71500000,secure_modular,1.00000000,0.48097826,0.00000000,1.01704124,0.44904124,0.27095876,renew
0.50000000,0.62666667,0.71500000,secure_modular,1.00000000,0.47074468,0.00000000,1.01764997,0.44964997,0.27035003,renew
0.50000000,0.64000000,0.71500000,secure_modular,1.00000000,0.46093750,0.00000000,1.01822104,0.45022104,0.26977896,renew
0.50000000,0.65333333,0.71500000,secure_modular,1.00000000,0.45153061,0.00000000,1.01875751,0.45075751,0.26924249,renew
0.50000000,0.66666667,0.71500000,secure_modular,1.00000000,0.44250000,0.00000000,1.01926211,0.45126211,0.26873789,renew
0.50000000,0.68000000,0.71500000,secure_modular,1.00000000,0.43382353,0.00000000,1.01973732,0.45173732,0.26826268,renew
0.50000000,0.69333333,0.71500000,secure_modular,1.00000000,0.42548077,0.00000000,1.02018538,0.45218538,0.26781462,renew
0.50000000,0.70666667,0.71500000,secure_modular,1.00000000,0.41745283,0.00000000,1.02060832,0.45260832,0.26739168,renew
0.50000000,0.72000000,0.71500000,secure_modular,1.00000000,0.40972222,0.00000000,1.02100798,0.45300798,0.26699202,renew
0.50000000,0.73333333,0.71500000,secure_modular,1.00000000,0.40227273,0.00000000,1.02138604,0.45338604,0.26661396,renew
0.50000000,0.74666667,0.71500000,secure_modular,1.00000000,0.39508929,0.00000000,1.02174403,0.45374403,0.26625597,renew
0.50000000,0.76000000,0.71500000,secure_modular,1.00000000,0.38815789,0.00000000,1.02208334,0.45408334,0.26591666,renew
0.50000000,0.77333333,0.71500000,secure_modular,1.00000000,0.38146552,0.00000000,1.02240525,0.45440525,0.26559475,renew
0.50000000,0.78666667,0.71500000,secure_modular,1.00000000,0.37500000,0.00000000,1.02271094,0.45471094,0.26528906,renew
0.50000000,0.80000000,0.71500000,secure_modular,1.00000000,0.36875000,0.00000000,1.02300146,0.45500146,0.26499854,renew
0.50000000,0.00000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.01333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.02666667,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.04000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.05333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.06666667,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.08000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.09333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.10666667,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.12000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.13333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.14666667,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.16000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.17333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.18666667,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.20000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.21333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.22666667,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.24000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.25333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.26666667,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.28000000,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.29333333,0.73333333,leaky_modular,1.00000000,0.00000000,1.00000000,0.78733333,0.23766667,-0.26433333,renew
0.50000000,0.30666667,0.73333333,secure_modular,1.00000000,0.96195652,0.00000000,0.96449831,0.41483164,0.32350169,renew
0.50000000,0.32000000,0.73333333,secure_modular,1.00000000,0.92187500,0.00000000,0.96921749,0.41955082,0.31878251,renew
0.50000000,0.33333333,0.73333333,secure_modular,1.00000000,0.88500000,0.00000000,0.97338177,0.42371510,0.31461823,renew
0.50000000,0.34666667,0.73333333,secure_modular,1.00000000,0.85096154,0.00000000,0.97707486,0.42740820,0.31092514,renew
0.50000000,0.36000000,0.73333333,secure_modular,1.00000000,0.81944444,0.00000000,0.98036526,0.43069859,0.30763474,renew
0.50000000,0.37333333,0.73333333,secure_modular,1.00000000,0.79017857,0.00000000,0.98330945,0.43364278,0.30469055,renew
0.50000000,0.38666667,0.73333333,secure_modular,1.00000000,0.76293103,0.00000000,0.98595435,0.43628768,0.30204565,renew
0.50000000,0.40000000,0.73333333,secure_modular,1.00000000,0.73750000,0.00000000,0.98833919,0.43867253,0.29966081,renew
0.50000000,0.41333333,0.73333333,secure_modular,1.00000000,0.71370968,0.00000000,0.99049699,0.44083032,0.29750301,renew
0.50000000,0.42666667,0.73333333,secure_modular,1.00000000,0.69140625,0.00000000,0.99245567,0.44278900,0.29554433,renew
0.50000000,0.44000000,0.73333333,secure_modular,1.00000000,0.67045455,0.00000000,0.99423900,0.44457234,0.29376100,renew
0.50000000,0.45333333,0.73333333,secure_modular,1.00000000,0.65073529,0.00000000,0.99586731,0.44620064,0.29213269,renew
0.50000000,0.46666667,0.73333333,secure_modular,1.00000000,0.63214286,0.00000000,0.99735805,0.44769138,0.29064195,renew
0.50000000,0.48000000,0.73333333,secure_modular,1.00000000,0.61458333,0.00000000,0.99872629,0.44905962,0.28927371,renew
0.50000000,0.49333333,0.73333333,secure_modular,1.00000000,0.59797297,0.00000000,0.99998510,0.45031844,0.28801490,renew
0.50000000,0.50666667,0.73333333,secure_modular,1.00000000,0.58223684,0.00000000,1.00114585,0.45147918,0.28685415,renew
0.50000000,0.52000000,0.73333333,secure_modular,1.00000000,0.56730769,0.00000000,1.00221846,0.45255179,0.28578154,renew
0.50000000,0.53333333,0.73333333,secure_modular,1.00000000,0.55312500,0.00000000,1.00321163,0.45354496,0.28478837,renew
0.50000000,0.54666667,0.73333333,secure_modular,1.00000000,0.53963415,0.00000000,1.00413302,0.45446635,0.28386698,renew
0.50000000,0.56000000,0.73333333,secure_modular,1.00000000,0.52678571,0.00000000,1.00498938,0.45532272,0.28301062,renew
0.50000000,0.57333333,0.73333333,secure_modular,1.00000000,0.51453488,0.00000000,1.00578670,0.45612003,0.28221330,renew
0.50000000,0.58666667,0.73333333,secure_modular,1.00000000,0.50284091,0.00000000,1.00653027,0.45686361,0.28146973,renew
0.50000000,0.60000000,0.73333333,secure_modular,1.00000000,0.49166667,0.00000000,1.00722483,0.45755816,0.28077517,renew
0.50000000,0.61333333,0.73333333,secure_modular,1.00000000,0.48097826,0.00000000,1.00787458,0.45820791,0.28012542,renew
0.50000000,0.62666667,0.73333333,secure_modular,1.00000000,0.47074468,0.00000000,1.00848330,0.45881663,0.27951670,renew
0.50000000,0.64000000,0.73333333,secure_modular,1.00000000,0.46093750,0.00000000,1.00905437,0.45938771,0.27894563,renew
0.50000000,0.65333333,0.73333333,secure_modular,1.00000000,0.45153061,0.00000000,1.00959084,0.45992417,0.27840916,renew
0.50000000,0.66666667,0.73333333,secure_modular,1.00000000,0.44250000,0.00000000,1.01009544,0.46042878,0.27790456,renew
0.50000000,0.68000000,0.73333333,secure_modular,1.00000000,0.43382353,0.00000000,1.01057065,0.46090399,0.27742935,renew
0.50000000,0.69333333,0.73333333,secure_modular,1.00000000,0.42548077,0.00000000,1.01101872,0.46135205,0.27698128,renew
0.50000000,0.70666667,0.73333333,secure_modular,1.00000000,0.41745283,0.00000000,1.01144165,0.46177499,0.27655835,renew
0.50000000,0.72000000,0.73333333,secure_modular,1.00000000,0.40972222,0.00000000,1.01184131,0.46217465,0.27615869,renew
0.50000000,0.73333333,0.73333333,secure_modular,1.00000000,0.40227273,0.00000000,1.01221937,0.46255271,0.27578063,renew
0.50000000,0.74666667,0.73333333,secure_modular,1.00000000,0.39508929,0.00000000,1.01257736,0.46291070,0.27542264,renew
0.50000000,0.76000000,0.73333333,secure_modular,1.00000000,0.38815789,0.00000000,1.01291667,0.46325001,0.27508333,renew
0.50000000,0.77333333,0.73333333,secure_modular,1.00000000,0.38146552,0.00000000,1.01323859,0.46357192,0.27476141,renew
0.50000000,0.78666667,0.73333333,secure_modular,1.00000000,0.37500000,0.00000000,1.01354427,0.46387760,0.27445573,renew
0.50000000,0.80000000,0.73333333,secure_modular,1.00000000,0.36875000,0.00000000,1.01383480,0.46416813,0.27416520,renew
0.50000000,0.00000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.01333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.02666667,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.04000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.05333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.06666667,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.08000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.09333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.10666667,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.12000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.13333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.14666667,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.16000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.17333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.18666667,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.20000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.21333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.22666667,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.24000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.25333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.26666667,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.28000000,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.29333333,0.75166667,leaky_modular,1.00000000,0.00000000,1.00000000,0.77816667,0.24683333,-0.25516667,renew
0.50000000,0.30666667,0.75166667,secure_modular,1.00000000,0.96195652,0.00000000,0.95533164,0.42399831,0.33266836,renew
0.50000000,0.32000000,0.75166667,secure_modular,1.00000000,0.92187500,0.00000000,0.96005082,0.42871749,0.32794918,renew
0.50000000,0.33333333,0.75166667,secure_modular,1.00000000,0.88500000,0.00000000,0.96421510,0.43288177,0.32378490,renew
0.50000000,0.34666667,0.75166667,secure_modular,1.00000000,0.85096154,0.00000000,0.96790820,0.43657486,0.32009180,renew
0.50000000,0.36000000,0.75166667,secure_modular,1.00000000,0.81944444,0.00000000,0.97119859,0.43986526,0.31680141,renew
0.50000000,0.37333333,0.75166667,secure_modular,1.00000000,0.79017857,0.00000000,0.97414278,0.44280945,0.31385722,renew
0.50000000,0.38666667,0.75166667,secure_modular,1.00000000,0.76293103,0.00000000,0.97678768,0.44545435,0.31121232,renew
0.50000000,0.40000000,0.75166667,secure_modular,1.00000000,0.73750000,0.00000000,0.97917253,0.44783919,0.30882747,renew
0.50000000,0.41333333,0.75166667,secure_modular,1.00000000,0.71370968,0.00000000,0.98133032,0.44999699,0.30666968,renew
0.50000000,0.42666667,0.75166667,secure_modular,1.00000000,0.69140625,0.00000000,0.98328900,0.45195567,0.30471100,renew
0.50000000,0.44000000,0.75166667,secure_modular,1.00000000,0.67045455,0.00000000,0.98507234,0.45373900,0.30292766,renew
0.50000000,0.45333333,0.75166667,secure_modular,1.00000000,0.65073529,0.00000000,0.98670064,0.45536731,0.30129936,renew
0.50000000,0.46666667,0.75166667,secure_modular,1.00000000,0.63214286,0.00000000,0.98819138,0.45685805,0.29980862,renew
0.50000000,0.48000000,0.75166667,secure_modular,1.00000000,0.61458333,0.00000000,0.98955962,0.45822629,0.29844038,renew
0.50000000,0.49333333,0.75166667,secure_modular,1.00000000,0.59797297,0.00000000,0.99081844,0.45948510,0.29718156,renew
0.50000000,0.50666667,0.75166667,secure_modular,1.00000000,0.58223684,0.00000000,0.99197918,0.46064585,0.29602082,renew
0.50000000,0.52000000,0.75166667,secure_modular,1.00000000,0.56730769,0.00000000,0.99305179,0.46171846,0.29494821,renew
0.50000000,0.53333333,0.75166667,secure_modular,1.00000000,0.55312500,0.00000000,0.99404496,0.46271163,0.29395504,renew
0.50000000,0.54666667,0.75166667,secure_modular,1.00000000,0.53963415,0.00000000,0.99496635,0.46363302,0.29303365,renew
0.50000000,0.56000000,0.75166667,secure_modular,1.00000000,0.52678571,0.00000000,0.99582272,0.46448938,0.29217728,renew
0.50000000,0.57333333,0.75166667,secure_modular,1.00000000,0.51453488,0.00000000,0.99662003,0.46528670,0.29137997,renew
0.50000000,0.58666667,0.75166667,secure_modular,1.00000000,0.50284091,0.00000000,0.99736361,0.46603027,0.29063639,renew
0.50000000,0.60000000,0.75166667,secure_modular,1.00000000,0.49166667,0.00000000,0.99805816,0.46672483,0.28994184,renew
0.50000000,0.61333333,0.75166667,secure_modular,1.00000000,0.48097826,0.00000000,0.99870791,0.46737458,0.28929209,renew
0.50000000,0.62666667,0.75166667,secure_modular,1.00000000,0.47074468,0.00000000,0.99931663,0.46798330,0.28868337,renew
0.50000000,0.64000000,0.75166667,secure_modular,1.00000000,0.46093750,0.00000000,0.99988771,0.46855437,0.28811229,renew
0.50000000,0.65333333,0.75166667,secure_modular,1.00000000,0.45153061,0.00000000,1.00042417,0.46909084,0.28757583,renew
0.50000000,0.66666667,0.75166667,secure_modular,1.00000000,0.44250000,0.00000000,1.00092878,0.46959544,0.28707122,renew
0.50000000,0.68000000,0.75166667,secure_modular,1.00000000,0.43382353,0.00000000,1.00140399,0.47007065,0.28659601,renew
0.50000000,0.69333333,0.75166667,secure_modular,1.00000000,0.42548077,0.00000000,1.00185205,0.47051872,0.28614795,renew
0.50000000,0.70666667,0.75166667,secure_modular,1.00000000,0.41745283,0.00000000,1.00227499,0.47094165,0.28572501,renew
0.50000000,0.72000000,0.75166667,secure_modular,1.00000000,0.40972222,0.00000000,1.00267465,0.47134131,0.28532535,renew
0.50000000,0.73333333,0.75166667,secure_modular,1.00000000,0.40227273,0.00000000,1.00305271,0.47171937,0.28494729,renew
0.50000000,0.74666667,0.75166667,secure_modular,1.00000000,0.39508929,0.00000000,1.00341070,0.47207736,0.28458930,renew
0.50000000,0.76000000,0.75166667,secure_modular,1.00000000,0.38815789,0.00000000,1.00375001,0.47241667,0.28424999,renew
0.50000000,0.77333333,0.75166667,secure_modular,1.00000000,0.38146552,0.00000000,1.00407192,0.47273859,0.28392808,renew
0.50000000,0.78666667,0.75166667,secure_modular,1.00000000,0.37500000,0.00000000,1.00437760,0.47304427,0.28362240,renew
0.50000000,0.80000000,0.75166667,secure_modular,1.00000000,0.36875000,0.00000000,1.00466813,0.47333480,0.28333187,renew
0.50000000,0.00000000,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.01333333,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.02666667,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.04000000,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.05333333,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.06666667,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.08000000,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.09333333,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.10666667,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.12000000,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.13333333,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.14666667,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.16000000,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.17333333,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.18666667,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.20000000,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.21333333,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.22666667,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.24000000,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
0.50000000,0.25333333,0.77000000,leaky_modular,1.00000000,0.00000000,1.00000000,0.76900000,0.25600000,-0.24600000,renew
