leakage,integration_cost,p_modular,p_withholding,p_ownership,p_no_trade,p_agreement,mean_disclosure,mean_context_use,mean_protection,mean_owner_payoff,mean_provider_payoff,mean_transfer_to_provider
0.15000000,0.79500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.07825574,0.37629371,0.28773827,0.25656603
0.16666667,0.79500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.08695082,0.37047727,0.28192183,0.24808225
0.18333333,0.79500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.09564590,0.36470861,0.27615318,0.23980549
0.20000000,0.79500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.10434098,0.35898773,0.27043229,0.23173574
0.21666667,0.79500000,0.99980000,0.00020000,0.00000000,0.00000000,1.00000000,0.99999212,0.99999212,0.11303606,0.35331463,0.26475920,0.22387342
0.23333333,0.79500000,0.99980000,0.00020000,0.00000000,0.00000000,1.00000000,0.99997497,0.99997497,0.12173115,0.34768944,0.25913400,0.21621870
0.25000000,0.79500000,0.99960000,0.00040000,0.00000000,0.00000000,1.00000000,0.99995601,0.99995601,0.13042623,0.34211217,0.25355673,0.20877124
0.26666667,0.79500000,0.99940000,0.00060000,0.00000000,0.00000000,1.00000000,0.99991334,0.99991334,0.13912131,0.33658295,0.24802752,0.20153233
0.28333333,0.79500000,0.99900000,0.00100000,0.00000000,0.00000000,1.00000000,0.99985768,0.99985768,0.14781639,0.33110195,0.24254651,0.19450130
0.30000000,0.79500000,0.99840000,0.00140000,0.00020000,0.00000000,0.99980000,0.99958079,0.99978079,0.15645311,0.32567046,0.23711502,0.18769226
0.31666667,0.79500000,0.99720000,0.00260000,0.00020000,0.00000000,0.99980000,0.99943418,0.99963418,0.16514495,0.32028844,0.23173301,0.18108294
0.33333333,0.79500000,0.99580000,0.00380000,0.00040000,0.00000000,0.99960000,0.99903905,0.99943905,0.17376777,0.31495674,0.22640130,0.17469344
0.35000000,0.79500000,0.99260000,0.00640000,0.00100000,0.00000000,0.99900000,0.99816994,0.99916994,0.18225129,0.30967803,0.22112259,0.16853733
0.36666667,0.79500000,0.99080000,0.00820000,0.00100000,0.00000000,0.99900000,0.99778262,0.99878262,0.19092993,0.30445126,0.21589582,0.16256646
0.38333333,0.79500000,0.98800000,0.01100000,0.00100000,0.00000000,0.99900000,0.99730323,0.99830323,0.19960856,0.29927548,0.21072004,0.15680765
0.40000000,0.79500000,0.98140000,0.01700000,0.00160000,0.00000000,0.99840000,0.99604398,0.99764398,0.20811199,0.29415281,0.20559738,0.15130500
0.41666667,0.79500000,0.97720000,0.02080000,0.00200000,0.00000000,0.99800000,0.99478881,0.99678881,0.21665390,0.28908981,0.20053437,0.14600729
0.43333333,0.79500000,0.97100000,0.02620000,0.00280000,0.00000000,0.99720000,0.99295611,0.99575611,0.22492864,0.28408473,0.19552930,0.14094735
0.45000000,0.79500000,0.96360000,0.03280000,0.00360000,0.00000000,0.99640000,0.99096102,0.99456102,0.23328293,0.27914048,0.19058504,0.13610266
0.46666667,0.79500000,0.95420000,0.04120000,0.00460000,0.00000000,0.99540000,0.98851612,0.99311612,0.24153779,0.27425866,0.18570322,0.13147903
0.48333333,0.79500000,0.94520000,0.04920000,0.00560000,0.00000000,0.99440000,0.98570154,0.99130154,0.24982651,0.26944180,0.18088637,0.12709640
0.50000000,0.79500000,0.93460000,0.05980000,0.00560000,0.00000000,0.99440000,0.98361432,0.98921432,0.25844122,0.26468826,0.17613282,0.12287100
0.51666667,0.79500000,0.92520000,0.06840000,0.00640000,0.00000000,0.99360000,0.98055632,0.98695632,0.26676493,0.25999945,0.17144401,0.11889376
0.53333333,0.79500000,0.91360000,0.07820000,0.00820000,0.00000000,0.99180000,0.97620964,0.98440964,0.27457097,0.25537966,0.16682422,0.11517349
0.55000000,0.79500000,0.90320000,0.08680000,0.01000000,0.00000000,0.99000000,0.97174910,0.98174910,0.28219583,0.25083072,0.16227528,0.11157989
0.56666667,0.79500000,0.89020000,0.09820000,0.01160000,0.00000000,0.98840000,0.96714835,0.97874835,0.29008106,0.24635479,0.15779935,0.10823615
0.58333333,0.79500000,0.87280000,0.11300000,0.01420000,0.00000000,0.98580000,0.96126123,0.97546123,0.29728865,0.24195424,0.15339880,0.10511354
0.60000000,0.79500000,0.85580000,0.12840000,0.01580000,0.00000000,0.98420000,0.95602330,0.97182330,0.30490554,0.23762972,0.14907428,0.10216194
0.61666667,0.79500000,0.84020000,0.14060000,0.01920000,0.00000000,0.98080000,0.94881109,0.96801109,0.31178641,0.23338423,0.14482880,0.09939790
0.63333333,0.79500000,0.82120000,0.15660000,0.02220000,0.00000000,0.97780000,0.94152168,0.96372168,0.31854728,0.22921938,0.14066395,0.09681149
0.65000000,0.79500000,0.80180000,0.17180000,0.02640000,0.00000000,0.97360000,0.93285642,0.95925642,0.32497249,0.22514167,0.13658624,0.09447319
0.66666667,0.79500000,0.78640000,0.18300000,0.03060000,0.00000000,0.96940000,0.92407872,0.95467872,0.33146851,0.22115239,0.13259695,0.09233768
0.68333333,0.79500000,0.76680000,0.19740000,0.03580000,0.00000000,0.96420000,0.91424521,0.95004521,0.33708636,0.21725184,0.12869640,0.09029270
0.70000000,0.79500000,0.74400000,0.21660000,0.03940000,0.00000000,0.96060000,0.90539842,0.94479842,0.34344007,0.21343987,0.12488443,0.08849974
0.71666667,0.79500000,0.72500000,0.23180000,0.04320000,0.00000000,0.95680000,0.89608549,0.93928549,0.34942446,0.20971183,0.12115639,0.08686530
0.73333333,0.79500000,0.70740000,0.24640000,0.04620000,0.00000000,0.95380000,0.88761076,0.93381076,0.35544880,0.20606773,0.11751229,0.08533470
0.75000000,0.79500000,0.68440000,0.26600000,0.04960000,0.00000000,0.95040000,0.87825998,0.92785998,0.36159273,0.20250508,0.11394965,0.08389961
0.76666667,0.79500000,0.66200000,0.28400000,0.05400000,0.00000000,0.94600000,0.86757193,0.92157193,0.36712481,0.19902519,0.11046976,0.08259777
0.78333333,0.79500000,0.63880000,0.30260000,0.05860000,0.00000000,0.94140000,0.85690928,0.91550928,0.37246131,0.19563359,0.10707816,0.08148826
0.80000000,0.79500000,0.62360000,0.31280000,0.06360000,0.00000000,0.93640000,0.84546497,0.90906497,0.37733690,0.19232738,0.10377194,0.08039695
0.81666667,0.79500000,0.60360000,0.32760000,0.06880000,0.00000000,0.93120000,0.83353117,0.90233117,0.38190572,0.18910637,0.10055094,0.07951274
0.83333333,0.79500000,0.58120000,0.34380000,0.07500000,0.00000000,0.92500000,0.82063229,0.89563229,0.38565653,0.18597538,0.09741994,0.07870513
0.85000000,0.79500000,0.56380000,0.35680000,0.07940000,0.00000000,0.92060000,0.80912470,0.88852470,0.38997491,0.18293024,0.09437480,0.07805062
0.86666667,0.79500000,0.54880000,0.36640000,0.08480000,0.00000000,0.91520000,0.79681087,0.88161087,0.39389966,0.17996712,0.09141168,0.07749739
0.88333333,0.79500000,0.52980000,0.37700000,0.09320000,0.00000000,0.90680000,0.78268113,0.87588113,0.39631855,0.17709090,0.08853546,0.07694512
0.90000000,0.79500000,0.51040000,0.39140000,0.09820000,0.00000000,0.90180000,0.77074218,0.86894218,0.40042288,0.17429949,0.08574405,0.07637394
0.91666667,0.79500000,0.48680000,0.40760000,0.10560000,0.00000000,0.89440000,0.75702320,0.86262320,0.40289465,0.17159039,0.08303495,0.07612694
0.93333333,0.79500000,0.46820000,0.42020000,0.11160000,0.00000000,0.88840000,0.74436267,0.85596267,0.40482698,0.16896230,0.08040686,0.07571297
0.95000000,0.79500000,0.44920000,0.43400000,0.11680000,0.00000000,0.88320000,0.73217492,0.84897492,0.40800139,0.16641093,0.07785549,0.07530771
0.96666667,0.79500000,0.43080000,0.44580000,0.12340000,0.00000000,0.87660000,0.71864020,0.84204020,0.41030183,0.16393717,0.07538173,0.07497486
0.98333333,0.79500000,0.41320000,0.45740000,0.12940000,0.00000000,0.87060000,0.70585206,0.83525206,0.41287926,0.16153967,0.07298423,0.07482148
1.00000000,0.79500000,0.39640000,0.46580000,0.13780000,0.00000000,0.86220000,0.69095600,0.82875600,0.41351383,0.15921872,0.07066328,0.07471662
0.00000000,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.42782588,0.34520152,0.34520152
0.01666667,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00869508,0.42157948,0.33895513,0.33485456
0.03333333,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.01739016,0.41538086,0.33275650,0.32471462
0.05000000,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.02608525,0.40923001,0.32660565,0.31478169
0.06666667,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.03478033,0.40312694,0.32050258,0.30505579
0.08333333,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.04347541,0.39707163,0.31444728,0.29553691
0.10000000,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.05217049,0.39106411,0.30843975,0.28622504
0.11666667,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06086557,0.38510435,0.30247999,0.27712020
0.13333333,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06956066,0.37919237,0.29656801,0.26822238
0.15000000,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.07825574,0.37332817,0.29070381,0.25953157
0.16666667,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.08695082,0.36751173,0.28488737,0.25104779
0.18333333,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.09564590,0.36174307,0.27911872,0.24277103
0.20000000,0.81000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.10434098,0.35602219,0.27339783,0.23470128
0.21666667,0.81000000,0.99980000,0.00020000,0.00000000,0.00000000,1.00000000,0.99999212,0.99999212,0.11303606,0.35034909,0.26772474,0.22683896
0.23333333,0.81000000,0.99980000,0.00020000,0.00000000,0.00000000,1.00000000,0.99997497,0.99997497,0.12173115,0.34472390,0.26209954,0.21918424
0.25000000,0.81000000,0.99960000,0.00040000,0.00000000,0.00000000,1.00000000,0.99995601,0.99995601,0.13042623,0.33914663,0.25652227,0.21173678
0.26666667,0.81000000,0.99940000,0.00060000,0.00000000,0.00000000,1.00000000,0.99991334,0.99991334,0.13912131,0.33361742,0.25099306,0.20449787
0.28333333,0.81000000,0.99900000,0.00100000,0.00000000,0.00000000,1.00000000,0.99985768,0.99985768,0.14781639,0.32813641,0.24551205,0.19746684
0.30000000,0.81000000,0.99840000,0.00140000,0.00020000,0.00000000,0.99980000,0.99958079,0.99978079,0.15645311,0.32270420,0.24007984,0.19065708
0.31666667,0.81000000,0.99720000,0.00260000,0.00020000,0.00000000,0.99980000,0.99943418,0.99963418,0.16514495,0.31732219,0.23469783,0.18404777
0.33333333,0.81000000,0.99580000,0.00380000,0.00040000,0.00000000,0.99960000,0.99903905,0.99943905,0.17376777,0.31198981,0.22936545,0.17765758
0.35000000,0.81000000,0.99280000,0.00640000,0.00080000,0.00000000,0.99920000,0.99836994,0.99916994,0.18230885,0.30670930,0.22408494,0.17148568
0.36666667,0.81000000,0.99080000,0.00820000,0.00100000,0.00000000,0.99900000,0.99778262,0.99878262,0.19092993,0.30148223,0.21885787,0.16552851
0.38333333,0.81000000,0.98800000,0.01100000,0.00100000,0.00000000,0.99900000,0.99730323,0.99830323,0.19960856,0.29630644,0.21368208,0.15976969
0.40000000,0.81000000,0.98200000,0.01700000,0.00100000,0.00000000,0.99900000,0.99664398,0.99764398,0.20828719,0.29118260,0.20855825,0.15422776
0.41666667,0.81000000,0.97720000,0.02080000,0.00200000,0.00000000,0.99800000,0.99478881,0.99678881,0.21665390,0.28611664,0.20349228,0.14896520
0.43333333,0.81000000,0.97140000,0.02620000,0.00240000,0.00000000,0.99760000,0.99335611,0.99575611,0.22504878,0.28110882,0.19848447,0.14387091
0.45000000,0.81000000,0.96380000,0.03320000,0.00300000,0.00000000,0.99700000,0.99151123,0.99451123,0.23352001,0.27616137,0.19353701,0.13903154
0.46666667,0.81000000,0.95480000,0.04160000,0.00360000,0.00000000,0.99640000,0.98945240,0.99305240,0.24192304,0.27127565,0.18865129,0.13438830
0.48333333,0.81000000,0.94580000,0.04940000,0.00480000,0.00000000,0.99520000,0.98649846,0.99129846,0.25011311,0.26645394,0.18382959,0.12999780
0.50000000,0.81000000,0.93460000,0.05980000,0.00560000,0.00000000,0.99440000,0.98361432,0.98921432,0.25844122,0.26169870,0.17907434,0.12581251
0.51666667,0.81000000,0.92520000,0.06880000,0.00600000,0.00000000,0.99400000,0.98079461,0.98679461,0.26694949,0.25700667,0.17438232,0.12183253
0.53333333,0.81000000,0.91420000,0.07860000,0.00720000,0.00000000,0.99280000,0.97711312,0.98431312,0.27493726,0.25238010,0.16975574,0.11806342
0.55000000,0.81000000,0.90360000,0.08820000,0.00820000,0.00000000,0.99180000,0.97330094,0.98150094,0.28302679,0.24782486,0.16520050,0.11451435
0.56666667,0.81000000,0.89100000,0.09920000,0.00980000,0.00000000,0.99020000,0.96879376,0.97859376,0.29100666,0.24334002,0.16071566,0.11120382
0.58333333,0.81000000,0.87340000,0.11480000,0.01180000,0.00000000,0.98820000,0.96333190,0.97513190,0.29837230,0.23892946,0.15630510,0.10798045
0.60000000,0.81000000,0.85640000,0.12940000,0.01420000,0.00000000,0.98580000,0.95740862,0.97160862,0.30563642,0.23459478,0.15197042,0.10502855
0.61666667,0.81000000,0.84240000,0.14180000,0.01580000,0.00000000,0.98420000,0.95188110,0.96768110,0.31336958,0.23033647,0.14771211,0.10225482
0.63333333,0.81000000,0.82320000,0.15820000,0.01860000,0.00000000,0.98140000,0.94467021,0.96327021,0.32034852,0.22615799,0.14353364,0.09968675
0.65000000,0.81000000,0.80400000,0.17360000,0.02240000,0.00000000,0.97760000,0.93650173,0.95890173,0.32680617,0.22206045,0.13943609,0.09728285
0.66666667,0.81000000,0.78900000,0.18500000,0.02600000,0.00000000,0.97400000,0.92806654,0.95406654,0.33356274,0.21805034,0.13542598,0.09509478
0.68333333,0.81000000,0.76920000,0.20060000,0.03020000,0.00000000,0.96980000,0.91899534,0.94919534,0.33984149,0.21412710,0.13150274,0.09309726
0.70000000,0.81000000,0.74620000,0.21920000,0.03460000,0.00000000,0.96540000,0.90945683,0.94405683,0.34565386,0.21029184,0.12766748,0.09121811
0.71666667,0.81000000,0.72680000,0.23400000,0.03920000,0.00000000,0.96080000,0.89959372,0.93879372,0.35114585,0.20654532,0.12392096,0.08952913
0.73333333,0.81000000,0.70840000,0.24880000,0.04280000,0.00000000,0.95720000,0.89019849,0.93299849,0.35708420,0.20288353,0.12025917,0.08805750
0.75000000,0.81000000,0.68660000,0.26860000,0.04480000,0.00000000,0.95520000,0.88197292,0.92677292,0.36400758,0.19930472,0.11668036,0.08665311
0.76666667,0.81000000,0.66420000,0.28800000,0.04780000,0.00000000,0.95220000,0.87272331,0.92052331,0.37026922,0.19580552,0.11318117,0.08536915
0.78333333,0.81000000,0.64080000,0.30640000,0.05280000,0.00000000,0.94720000,0.86155712,0.91435712,0.37539129,0.19238851,0.10976415,0.08421087
0.80000000,0.81000000,0.62520000,0.31820000,0.05660000,0.00000000,0.94340000,0.85090549,0.90750549,0.38110917,0.18905966,0.10643530,0.08322969
0.81666667,0.81000000,0.60680000,0.33200000,0.06120000,0.00000000,0.93880000,0.83981923,0.90101923,0.38602041,0.18581136,0.10318700,0.08231417
0.83333333,0.81000000,0.58480000,0.34900000,0.06620000,0.00000000,0.93380000,0.82778146,0.89398146,0.39039301,0.18264919,0.10002484,0.08147752
0.85000000,0.81000000,0.56680000,0.36080000,0.07240000,0.00000000,0.92760000,0.81495033,0.88735033,0.39372319,0.17957562,0.09695127,0.08076929
0.86666667,0.81000000,0.55220000,0.37060000,0.07720000,0.00000000,0.92280000,0.80321621,0.88041621,0.39774611,0.17658788,0.09396353,0.08011218
0.88333333,0.81000000,0.53320000,0.38580000,0.08100000,0.00000000,0.91900000,0.79197689,0.87297689,0.40272026,0.17367946,0.09105510,0.07960909
0.90000000,0.81000000,0.51260000,0.40060000,0.08680000,0.00000000,0.91320000,0.77914862,0.86594862,0.40694930,0.17085378,0.08822942,0.07924137
0.91666667,0.81000000,0.49020000,0.41740000,0.09240000,0.00000000,0.90760000,0.76674730,0.85914730,0.41010006,0.16810926,0.08548490,0.07884387
0.93333333,0.81000000,0.47160000,0.42840000,0.10000000,0.00000000,0.90000000,0.75251556,0.85251556,0.41126254,0.16544627,0.08282191,0.07838649
0.95000000,0.81000000,0.45180000,0.44320000,0.10500000,0.00000000,0.89500000,0.74024728,0.84524728,0.41507351,0.16286307,0.08023871,0.07821959
0.96666667,0.81000000,0.43480000,0.45540000,0.10980000,0.00000000,0.89020000,0.72845209,0.83825209,0.41809957,0.16035627,0.07773191,0.07790458
0.98333333,0.81000000,0.41740000,0.46700000,0.11560000,0.00000000,0.88440000,0.71528546,0.83088546,0.42090270,0.15792295,0.07529859,0.07774096
1.00000000,0.81000000,0.40100000,0.47680000,0.12220000,0.00000000,0.87780000,0.70175877,0.82395877,0.42183376,0.15556643,0.07294207,0.07735203
0.00000000,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.42502886,0.34799854,0.34799854
0.01666667,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00869508,0.41878246,0.34175215,0.33765158
0.03333333,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.01739016,0.41258384,0.33555352,0.32751164
0.05000000,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.02608525,0.40643299,0.32940267,0.31757871
0.06666667,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.03478033,0.40032992,0.32329960,0.30785281
0.08333333,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.04347541,0.39427461,0.31724430,0.29833393
0.10000000,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.05217049,0.38826709,0.31123677,0.28902206
0.11666667,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06086557,0.38230733,0.30527701,0.27991722
0.13333333,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06956066,0.37639535,0.29936503,0.27101940
0.15000000,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.07825574,0.37053115,0.29350083,0.26232859
0.16666667,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.08695082,0.36471471,0.28768439,0.25384481
0.18333333,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.09564590,0.35894605,0.28191574,0.24556805
0.20000000,0.82500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.10434098,0.35322517,0.27619485,0.23749830
0.21666667,0.82500000,0.99980000,0.00020000,0.00000000,0.00000000,1.00000000,0.99999212,0.99999212,0.11303606,0.34755207,0.27052176,0.22963598
0.23333333,0.82500000,0.99980000,0.00020000,0.00000000,0.00000000,1.00000000,0.99997497,0.99997497,0.12173115,0.34192688,0.26489656,0.22198126
0.25000000,0.82500000,0.99960000,0.00040000,0.00000000,0.00000000,1.00000000,0.99995601,0.99995601,0.13042623,0.33634961,0.25931929,0.21453380
0.26666667,0.82500000,0.99940000,0.00060000,0.00000000,0.00000000,1.00000000,0.99991334,0.99991334,0.13912131,0.33082040,0.25379008,0.20729489
0.28333333,0.82500000,0.99900000,0.00100000,0.00000000,0.00000000,1.00000000,0.99985768,0.99985768,0.14781639,0.32533939,0.24830907,0.20026386
0.30000000,0.82500000,0.99860000,0.00140000,0.00000000,0.00000000,1.00000000,0.99978079,0.99978079,0.15651147,0.31990678,0.24287646,0.19344140
0.31666667,0.82500000,0.99720000,0.00260000,0.00020000,0.00000000,0.99980000,0.99943418,0.99963418,0.16514495,0.31452445,0.23749413,0.18684407
0.33333333,0.82500000,0.99600000,0.00380000,0.00020000,0.00000000,0.99980000,0.99923905,0.99943905,0.17383679,0.30919159,0.23216128,0.18044453
0.35000000,0.82500000,0.99300000,0.00640000,0.00060000,0.00000000,0.99940000,0.99856994,0.99916994,0.18238957,0.30390972,0.22687940,0.17427463
0.36666667,0.82500000,0.99080000,0.00820000,0.00100000,0.00000000,0.99900000,0.99778262,0.99878262,0.19092993,0.29868171,0.22165140,0.16832203
0.38333333,0.82500000,0.98800000,0.01100000,0.00100000,0.00000000,0.99900000,0.99730323,0.99830323,0.19960856,0.29350593,0.21647561,0.16256322
0.40000000,0.82500000,0.98200000,0.01700000,0.00100000,0.00000000,0.99900000,0.99664398,0.99764398,0.20828719,0.28838209,0.21135177,0.15702128
0.41666667,0.82500000,0.97740000,0.02100000,0.00160000,0.00000000,0.99840000,0.99516610,0.99676610,0.21678332,0.28331276,0.20628244,0.15173608
0.43333333,0.82500000,0.97160000,0.02640000,0.00200000,0.00000000,0.99800000,0.99375030,0.99575030,0.22522266,0.27830370,0.20127339,0.14665057
0.45000000,0.82500000,0.96400000,0.03320000,0.00280000,0.00000000,0.99720000,0.99171123,0.99451123,0.23357974,0.27335293,0.19632261,0.14180296
0.46666667,0.82500000,0.95480000,0.04200000,0.00320000,0.00000000,0.99680000,0.98978670,0.99298670,0.24209274,0.26846408,0.19143376,0.13715895
0.48333333,0.82500000,0.94600000,0.04980000,0.00420000,0.00000000,0.99580000,0.98701910,0.99121910,0.25033598,0.26363795,0.18660763,0.13275090
0.50000000,0.82500000,0.93460000,0.06020000,0.00520000,0.00000000,0.99480000,0.98400265,0.98920265,0.25859523,0.25887781,0.18184749,0.12856750
0.51666667,0.82500000,0.92560000,0.06880000,0.00560000,0.00000000,0.99440000,0.98119461,0.98679461,0.26705593,0.25418497,0.17715466,0.12457569
0.53333333,0.82500000,0.91480000,0.07920000,0.00600000,0.00000000,0.99400000,0.97813510,0.98413510,0.27543635,0.24955581,0.17252549,0.12080263
0.55000000,0.82500000,0.90380000,0.08860000,0.00760000,0.00000000,0.99240000,0.97369810,0.98129810,0.28329863,0.24499375,0.16796343,0.11727186
0.56666667,0.82500000,0.89140000,0.10020000,0.00840000,0.00000000,0.99160000,0.96993932,0.97833932,0.29156810,0.24050236,0.16347204,0.11390950
0.58333333,0.82500000,0.87420000,0.11540000,0.01040000,0.00000000,0.98960000,0.96466769,0.97506769,0.29915424,0.23608308,0.15905276,0.11080391
0.60000000,0.82500000,0.85720000,0.13100000,0.01180000,0.00000000,0.98820000,0.95945594,0.97125594,0.30673465,0.23173843,0.15470811,0.10773214
0.61666667,0.82500000,0.84280000,0.14320000,0.01400000,0.00000000,0.98600000,0.95331519,0.96731519,0.31421078,0.22747032,0.15044001,0.10495910
0.63333333,0.82500000,0.82500000,0.15900000,0.01600000,0.00000000,0.98400000,0.94707915,0.96307915,0.32158440,0.22327922,0.14624890,0.10239664
0.65000000,0.82500000,0.80640000,0.17520000,0.01840000,0.00000000,0.98160000,0.94002767,0.95842767,0.32880988,0.21916899,0.14213868,0.10000171
0.66666667,0.82500000,0.79120000,0.18720000,0.02160000,0.00000000,0.97840000,0.93181286,0.95341286,0.33565431,0.21513920,0.13810888,0.09776234
0.68333333,0.82500000,0.77140000,0.20300000,0.02560000,0.00000000,0.97440000,0.92289655,0.94849655,0.34209935,0.21119670,0.13416638,0.09574443
0.70000000,0.82500000,0.74820000,0.22240000,0.02940000,0.00000000,0.97060000,0.91378708,0.94318708,0.34819758,0.20734090,0.13031058,0.09385548
0.71666667,0.82500000,0.72920000,0.23720000,0.03360000,0.00000000,0.96640000,0.90416807,0.93776807,0.35396609,0.20357158,0.12654126,0.09216833
0.73333333,0.82500000,0.71000000,0.25200000,0.03800000,0.00000000,0.96200000,0.89393327,0.93193327,0.35939008,0.19989047,0.12286015,0.09061625
0.75000000,0.82500000,0.68720000,0.27100000,0.04180000,0.00000000,0.95820000,0.88449097,0.92629097,0.36538796,0.19629353,0.11926321,0.08919550
0.76666667,0.82500000,0.66600000,0.28960000,0.04440000,0.00000000,0.95560000,0.87546926,0.91986926,0.37200691,0.19278091,0.11575059,0.08795910
0.78333333,0.82500000,0.64300000,0.31040000,0.04660000,0.00000000,0.95340000,0.86647975,0.91307975,0.37859019,0.18934779,0.11231747,0.08683910
0.80000000,0.82500000,0.62840000,0.32140000,0.05020000,0.00000000,0.94980000,0.85632960,0.90652960,0.38429081,0.18599382,0.10896350,0.08576752
0.81666667,0.82500000,0.60800000,0.33720000,0.05480000,0.00000000,0.94520000,0.84457502,0.89937502,0.38923108,0.18272804,0.10569772,0.08486224
0.83333333,0.82500000,0.58760000,0.35400000,0.05840000,0.00000000,0.94160000,0.83410779,0.89250779,0.39435886,0.17954088,0.10251056,0.08405027
0.85000000,0.82500000,0.57040000,0.36700000,0.06260000,0.00000000,0.93740000,0.82278195,0.88538195,0.39915126,0.17643699,0.09940667,0.08347414
0.86666667,0.82500000,0.55460000,0.37620000,0.06920000,0.00000000,0.93080000,0.80920433,0.87840433,0.40229981,0.17341956,0.09638924,0.08272716
0.88333333,0.82500000,0.53580000,0.39040000,0.07380000,0.00000000,0.92620000,0.79723459,0.87103459,0.40691630,0.17048815,0.09345784,0.08223947
0.90000000,0.82500000,0.51560000,0.40740000,0.07700000,0.00000000,0.92300000,0.78639461,0.86339461,0.41194125,0.16763543,0.09060511,0.08174993
0.91666667,0.82500000,0.49220000,0.42540000,0.08240000,0.00000000,0.91760000,0.77362270,0.85602270,0.41546347,0.16486177,0.08783145,0.08141644
0.93333333,0.82500000,0.47440000,0.43820000,0.08740000,0.00000000,0.91260000,0.76165871,0.84905871,0.41797411,0.16216789,0.08513757,0.08106174
0.95000000,0.82500000,0.45520000,0.45100000,0.09380000,0.00000000,0.90620000,0.74829845,0.84209845,0.42104174,0.15955180,0.08252149,0.08082476
0.96666667,0.82500000,0.43720000,0.46420000,0.09860000,0.00000000,0.90140000,0.73604954,0.83464954,0.42442892,0.15701450,0.07998418,0.08064741
0.98333333,0.82500000,0.42020000,0.47560000,0.10420000,0.00000000,0.89580000,0.72320163,0.82740163,0.42710891,0.15455270,0.07752238,0.08035329
1.00000000,0.82500000,0.40500000,0.48620000,0.10880000,0.00000000,0.89120000,0.71159507,0.82039507,0.42974426,0.15216295,0.07513263,0.08027752
0.00000000,0.84000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.42240344,0.35062397,0.35062397
0.01666667,0.84000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00869508,0.41615704,0.34437757,0.34027700
0.03333333,0.84000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.01739016,0.40995842,0.33817895,0.33013706
0.05000000,0.84000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.02608525,0.40380757,0.33202810,0.32020414
